datetime,dust,mq135,mq131,mq4,temperature,pressure,altitude
Sat Sep 30 11:53:14 2023,2836,0,0,0,28.6,96645,397.48
Sat Sep 30 11:53:14 2023,0,0,0,0,28.6,96651,397.22
Sat Sep 30 11:53:14 2023,0,0,0,0,28.6,96642,397.31
Sat Sep 30 11:53:14 2023,2834,0,0,0,28.6,96648,396.45
Sat Sep 30 11:53:14 2023,2835,0,0,0,28.6,96641,396.79
Sat Sep 30 11:53:15 2023,0,0,0,0,28.7,96647,397.57
Sat Sep 30 11:53:15 2023,0,0,0,0,28.7,96646,396.96
Sat Sep 30 11:53:15 2023,2832,0,0,0,28.8,96645,397.48
Sat Sep 30 11:53:15 2023,2833,0,0,0,28.8,96642,397.57
Sat Sep 30 11:53:16 2023,0,0,0,0,28.8,96628,398.52
Sat Sep 30 11:53:16 2023,0,0,0,0,28.7,96636,398.78
Sat Sep 30 11:53:16 2023,2832,0,0,0,28.7,96634,398.0
Sat Sep 30 11:53:16 2023,2834,0,0,0,28.7,96632,398.18
Sat Sep 30 11:53:17 2023,0,0,0,0,28.8,96627,398.35
Sat Sep 30 11:53:17 2023,0,0,0,0,28.8,96628,398.0
Sat Sep 30 11:53:17 2023,2833,0,0,0,28.8,96629,398.52
Sat Sep 30 11:53:17 2023,2834,0,0,0,28.8,96629,398.78
Sat Sep 30 11:53:18 2023,0,0,0,0,28.9,96632,398.26
Sat Sep 30 11:53:18 2023,0,0,0,0,29.0,96639,398.26
Sat Sep 30 11:53:18 2023,2835,0,0,0,29.0,96628,398.26
Sat Sep 30 11:53:18 2023,2837,0,0,0,29.0,96631,398.35
Sat Sep 30 11:53:18 2023,2837,0,0,0,29.0,96637,398.52
Sat Sep 30 11:53:19 2023,0,0,0,0,29.0,96626,398.52
Sat Sep 30 11:53:19 2023,0,0,0,0,29.0,96630,398.78
Sat Sep 30 11:53:19 2023,2833,0,0,0,29.0,96630,398.18
Sat Sep 30 11:53:19 2023,2835,0,0,0,29.0,96627,398.52
Sat Sep 30 11:53:19 2023,2835,0,0,0,29.0,96630,398.61
Sat Sep 30 11:53:20 2023,0,0,0,0,29.0,96631,399.04
Sat Sep 30 11:53:20 2023,0,0,0,0,29.1,96630,398.87
Sat Sep 30 11:53:20 2023,2835,0,0,0,29.1,96628,398.35
Sat Sep 30 11:53:20 2023,2835,0,0,0,29.1,96630,397.92
Sat Sep 30 11:53:20 2023,2836,0,0,0,29.1,96631,398.0
Sat Sep 30 11:53:21 2023,0,0,0,0,29.1,96632,398.26
Sat Sep 30 11:53:21 2023,2834,0,0,0,29.1,96637,397.31
Sat Sep 30 11:53:21 2023,2837,0,0,0,29.1,96649,397.57
Sat Sep 30 11:53:21 2023,2835,0,0,0,29.1,96648,396.71
Sat Sep 30 11:53:21 2023,2838,0,0,0,29.1,96643,396.88
Sat Sep 30 11:53:22 2023,0,0,0,0,29.1,96641,396.88
Sat Sep 30 11:53:22 2023,2834,0,0,0,28.3,96479,394.2
Sat Sep 30 11:53:22 2023,2835,0,0,0,29.1,96689,410.04
Sat Sep 30 11:53:22 2023,2835,0,0,0,29.0,96658,392.99
Sat Sep 30 11:53:22 2023,2834,0,0,0,29.0,96696,392.29
Sat Sep 30 11:53:24 2023,0,0,0,0,28.6,96668,393.42
Sat Sep 30 11:53:24 2023,2834,0,0,0,28.7,96672,394.46
Sat Sep 30 11:53:24 2023,2835,0,0,0,28.6,96671,395.58
Sat Sep 30 11:53:24 2023,2835,0,0,0,28.5,96664,395.41
Sat Sep 30 11:53:24 2023,2835,0,0,0,28.5,96672,394.89
Sat Sep 30 11:53:25 2023,0,0,0,0,28.5,96665,395.06
Sat Sep 30 11:53:25 2023,2834,0,0,0,28.4,96674,395.32
Sat Sep 30 11:53:25 2023,2832,0,0,0,28.4,96674,395.49
Sat Sep 30 11:53:25 2023,2833,0,0,0,28.4,96670,394.72
Sat Sep 30 11:53:25 2023,2832,0,0,0,28.4,96673,394.89
Sat Sep 30 11:53:26 2023,2833,0,0,0,28.4,96672,394.8
Sat Sep 30 11:53:26 2023,2833,0,0,0,28.4,96672,394.98
Sat Sep 30 11:53:26 2023,2834,0,0,0,28.4,96671,394.8
Sat Sep 30 11:53:26 2023,2832,0,0,0,28.3,96669,394.54
Sat Sep 30 11:53:26 2023,0,0,0,0,28.4,96668,395.32
Sat Sep 30 11:53:27 2023,2832,0,0,0,28.4,96671,394.98
Sat Sep 30 11:53:27 2023,2833,0,0,0,28.4,96666,395.32
Sat Sep 30 11:53:27 2023,2834,0,0,0,28.4,96669,395.58
Sat Sep 30 11:53:27 2023,2835,0,0,0,28.4,96667,395.15
Sat Sep 30 11:53:27 2023,0,0,0,0,28.4,96673,394.8
Sat Sep 30 11:53:28 2023,2833,0,0,0,28.4,96670,395.23
Sat Sep 30 11:53:28 2023,2833,0,0,0,28.4,96666,394.54
Sat Sep 30 11:53:28 2023,2832,0,0,0,28.4,96666,395.06
Sat Sep 30 11:53:28 2023,2832,0,0,0,28.4,96669,394.89
Sat Sep 30 11:53:28 2023,16,0,0,0,28.4,96676,394.11
Sat Sep 30 11:53:29 2023,2832,0,0,0,28.4,96671,394.72
Sat Sep 30 11:53:29 2023,2835,0,0,0,28.4,96673,394.37
Sat Sep 30 11:53:29 2023,2832,0,0,0,28.4,96672,394.54
Sat Sep 30 11:53:29 2023,0,0,0,0,28.4,96676,394.2
Sat Sep 30 11:53:30 2023,2832,0,0,0,28.4,96674,394.72
Sat Sep 30 11:53:30 2023,2834,0,0,0,28.4,96675,394.63
Sat Sep 30 11:53:30 2023,2832,0,0,0,28.4,96674,394.11
Sat Sep 30 11:53:30 2023,0,0,0,0,28.4,96680,394.37
Sat Sep 30 11:53:31 2023,2832,0,0,0,28.4,96674,394.72
Sat Sep 30 11:53:31 2023,2834,0,0,0,28.4,96679,394.63
Sat Sep 30 11:53:31 2023,2843,0,0,0,28.3,96673,394.28
Sat Sep 30 11:53:31 2023,0,0,0,0,28.3,96677,394.11
Sat Sep 30 11:53:31 2023,0,0,0,0,28.3,96677,393.94
Sat Sep 30 11:53:32 2023,2831,0,0,0,28.3,96684,393.94
Sat Sep 30 11:53:32 2023,2831,0,0,0,28.3,96678,393.85
Sat Sep 30 11:53:32 2023,0,0,0,0,28.3,96677,394.46
Sat Sep 30 11:53:32 2023,0,0,0,0,28.3,96684,394.11
Sat Sep 30 11:53:33 2023,2839,0,0,0,28.2,96673,393.94
Sat Sep 30 11:53:33 2023,2832,0,0,0,28.2,96680,394.89
Sat Sep 30 11:53:33 2023,0,0,0,0,28.2,96681,394.2
Sat Sep 30 11:53:33 2023,0,0,0,0,28.2,96675,394.02
Sat Sep 30 11:53:35 2023,2835,0,0,0,28.1,96677,393.94
Sat Sep 30 11:53:35 2023,2832,0,0,0,28.1,96681,394.02
Sat Sep 30 11:53:35 2023,0,0,0,0,28.0,96683,393.85
Sat Sep 30 11:53:35 2023,0,0,0,0,28.0,96680,393.85
Sat Sep 30 11:53:35 2023,2832,0,0,0,28.0,96680,394.28
Sat Sep 30 11:53:36 2023,2834,0,0,0,28.0,96675,394.46
Sat Sep 30 11:53:36 2023,0,0,0,0,28.1,96679,394.46
Sat Sep 30 11:53:36 2023,0,0,0,0,28.1,96672,394.89
Sat Sep 30 11:53:36 2023,2837,0,0,0,28.1,96668,394.72
Sat Sep 30 11:53:37 2023,2832,0,0,0,28.1,96674,394.72
Sat Sep 30 11:53:37 2023,0,0,0,0,28.1,96674,393.94
Sat Sep 30 11:53:37 2023,30,0,0,0,28.1,96683,394.28
Sat Sep 30 11:53:37 2023,2833,0,0,0,28.1,96667,394.2
Sat Sep 30 11:53:38 2023,2833,0,0,0,28.1,96679,393.76
Sat Sep 30 11:53:38 2023,0,0,0,0,28.2,96681,394.02
Sat Sep 30 11:53:38 2023,0,0,0,0,28.2,96677,394.11
Sat Sep 30 11:53:38 2023,2832,0,0,0,28.2,96679,393.51
Sat Sep 30 11:53:38 2023,2834,0,0,0,28.2,96677,394.02
Sat Sep 30 11:53:39 2023,2832,0,0,0,28.2,96680,393.68
Sat Sep 30 11:53:39 2023,0,0,0,0,28.2,96686,393.85
Sat Sep 30 11:53:39 2023,0,0,0,0,28.2,96684,393.25
Sat Sep 30 11:53:39 2023,2833,0,0,0,28.2,96685,392.9
Sat Sep 30 11:53:39 2023,2832,0,0,0,28.2,96696,393.16
Sat Sep 30 11:53:40 2023,0,0,0,0,28.3,96690,393.68
Sat Sep 30 11:53:40 2023,0,0,0,0,28.3,96690,392.99
Sat Sep 30 11:53:40 2023,2836,0,0,0,28.2,96695,393.07
Sat Sep 30 11:53:40 2023,2835,0,0,0,28.2,96699,392.29
Sat Sep 30 11:53:41 2023,0,0,0,0,25.9,96124,443.7
Sat Sep 30 11:53:41 2023,0,0,0,0,25.8,96093,443.61
Sat Sep 30 11:53:41 2023,2831,0,0,0,26.5,96332,414.37
Sat Sep 30 11:53:41 2023,2832,0,0,0,27.4,96563,397.74
Sat Sep 30 11:53:42 2023,0,0,0,0,28.0,96687,392.9
Sat Sep 30 11:53:42 2023,0,0,0,0,28.0,96693,392.47
Sat Sep 30 11:53:42 2023,2832,0,0,0,28.0,96693,392.9
Sat Sep 30 11:53:42 2023,2832,0,0,0,28.0,96692,393.33
Sat Sep 30 11:53:42 2023,2834,0,0,0,27.9,96689,392.81
Sat Sep 30 11:53:43 2023,0,0,0,0,28.0,96692,392.99
Sat Sep 30 11:53:43 2023,0,0,0,0,28.0,96694,392.9
Sat Sep 30 11:53:43 2023,2832,0,0,0,27.9,96691,393.25
Sat Sep 30 11:53:43 2023,2832,0,0,0,27.9,96692,392.9
Sat Sep 30 11:53:43 2023,2832,0,0,0,27.9,96685,393.25
Sat Sep 30 11:53:44 2023,0,0,0,0,27.9,96687,393.42
Sat Sep 30 11:53:44 2023,2832,0,0,0,27.9,96690,393.33
Sat Sep 30 11:53:44 2023,2833,0,0,0,27.9,96683,393.25
Sat Sep 30 11:53:44 2023,2832,0,0,0,27.9,96684,393.33
Sat Sep 30 11:53:44 2023,2833,0,0,0,27.9,96691,393.51
Sat Sep 30 11:53:46 2023,0,0,0,0,26.7,96336,426.85
Sat Sep 30 11:53:46 2023,2832,0,0,0,27.4,96568,395.67
Sat Sep 30 11:53:46 2023,2832,0,0,0,27.9,96687,393.33
Sat Sep 30 11:53:46 2023,2832,0,0,0,27.8,96685,393.76
Sat Sep 30 11:53:46 2023,2834,0,0,0,27.8,96683,393.51
Sat Sep 30 11:53:47 2023,0,0,0,0,27.7,96675,395.32
Sat Sep 30 11:53:47 2023,2832,0,0,0,27.4,96591,400.69
Sat Sep 30 11:53:47 2023,2830,0,0,0,26.7,96389,425.72
Sat Sep 30 11:53:47 2023,2832,0,0,0,26.4,96374,416.45
Sat Sep 30 11:53:47 2023,2833,0,0,0,26.8,96436,419.22
Sat Sep 30 11:53:48 2023,0,0,0,0,25.5,96129,409.08
Sat Sep 30 11:53:48 2023,2832,0,0,0,27.6,96691,392.55
Sat Sep 30 11:53:48 2023,2833,0,0,0,27.6,96698,392.47
Sat Sep 30 11:53:48 2023,2833,0,0,0,27.6,96696,392.99
Sat Sep 30 11:53:48 2023,2834,0,0,0,27.6,96695,392.04
Sat Sep 30 11:53:49 2023,2848,0,0,0,27.5,96697,392.29
Sat Sep 30 11:53:49 2023,2833,0,0,0,27.5,96701,392.38
Sat Sep 30 11:53:49 2023,2833,0,0,0,27.5,96698,392.64
Sat Sep 30 11:53:49 2023,2833,0,0,0,27.4,96695,393.25
Sat Sep 30 11:53:49 2023,107,0,0,0,27.4,96701,392.29
Sat Sep 30 11:53:50 2023,2835,0,0,0,26.6,96514,410.9
Sat Sep 30 11:53:50 2023,2832,0,0,0,27.4,96698,392.38
Sat Sep 30 11:53:50 2023,2833,0,0,0,27.4,96699,392.55
Sat Sep 30 11:53:50 2023,2832,0,0,0,26.4,96493,410.56
Sat Sep 30 11:53:50 2023,2834,0,0,0,26.4,96495,410.04
Sat Sep 30 11:53:50 2023,2835,0,0,0,26.4,96490,410.21
Sat Sep 30 11:53:51 2023,2832,0,0,0,26.5,96493,410.47
Sat Sep 30 11:53:51 2023,2833,0,0,0,26.5,96487,410.21
Sat Sep 30 11:53:51 2023,2834,0,0,0,26.5,96495,410.04
Sat Sep 30 11:53:51 2023,2835,0,0,0,26.6,96495,410.56
Sat Sep 30 11:53:51 2023,2816,0,0,0,26.6,96497,410.21
Sat Sep 30 11:53:52 2023,2833,0,0,0,26.7,96495,409.86
Sat Sep 30 11:53:52 2023,2835,0,0,0,26.7,96501,410.21
Sat Sep 30 11:53:52 2023,2835,0,0,0,26.8,96499,409.95
Sat Sep 30 11:53:52 2023,2835,0,0,0,26.8,96505,409.69
Sat Sep 30 11:53:52 2023,2834,0,0,0,26.8,96500,409.95
Sat Sep 30 11:53:53 2023,2835,0,0,0,26.9,96499,409.78
Sat Sep 30 11:53:53 2023,2833,0,0,0,26.9,96503,409.52
Sat Sep 30 11:53:53 2023,2836,0,0,0,26.9,96501,410.04
Sat Sep 30 11:53:53 2023,2834,0,0,0,26.9,96496,410.47
Sat Sep 30 11:53:53 2023,2816,0,0,0,27.0,96497,410.3
Sat Sep 30 11:53:53 2023,2838,0,0,0,27.0,96492,410.21
Sat Sep 30 11:53:54 2023,2835,0,0,0,27.0,96493,410.47
Sat Sep 30 11:53:54 2023,2834,0,0,0,27.0,96496,410.12
Sat Sep 30 11:53:54 2023,2837,0,0,0,27.0,96503,410.38
Sat Sep 30 11:53:54 2023,2835,0,0,0,27.0,96497,409.95
Sat Sep 30 11:53:54 2023,2835,0,0,0,27.0,96496,410.04
Sat Sep 30 11:53:55 2023,2839,0,0,0,27.1,96496,409.34
Sat Sep 30 11:53:55 2023,2837,0,0,0,27.1,96496,410.04
Sat Sep 30 11:53:55 2023,2837,0,0,0,27.1,96497,409.86
Sat Sep 30 11:53:55 2023,2839,0,0,0,27.1,96497,409.86
Sat Sep 30 11:53:55 2023,2835,0,0,0,27.1,96499,410.21
Sat Sep 30 11:53:57 2023,2839,0,0,0,27.1,96499,409.6
Sat Sep 30 11:53:57 2023,2839,0,0,0,27.1,96499,409.78
Sat Sep 30 11:53:57 2023,2836,0,0,0,27.1,96494,409.69
Sat Sep 30 11:53:57 2023,2835,0,0,0,27.1,96500,409.78
Sat Sep 30 11:53:57 2023,2839,0,0,0,27.1,96501,409.6
Sat Sep 30 11:53:58 2023,2836,0,0,0,27.2,96498,409.69
Sat Sep 30 11:53:58 2023,2834,0,0,0,27.2,96499,409.86
Sat Sep 30 11:53:58 2023,2838,0,0,0,27.2,96496,409.78
Sat Sep 30 11:53:58 2023,2837,0,0,0,27.1,96500,409.86
Sat Sep 30 11:53:58 2023,2838,0,0,0,27.1,96502,409.69
Sat Sep 30 11:53:59 2023,2838,0,0,0,27.1,96501,409.43
Sat Sep 30 11:53:59 2023,2834,0,0,0,27.1,96501,409.52
Sat Sep 30 11:53:59 2023,2847,0,0,0,27.1,96504,409.6
Sat Sep 30 11:53:59 2023,2835,0,0,0,27.1,96503,409.52
Sat Sep 30 11:53:59 2023,2837,0,0,0,27.1,96497,409.86
Sat Sep 30 11:53:59 2023,2838,0,0,0,27.1,96497,409.95
Sat Sep 30 11:54:00 2023,2834,0,0,0,27.1,96494,409.6
Sat Sep 30 11:54:00 2023,2833,0,0,0,27.1,96499,409.78
Sat Sep 30 11:54:00 2023,0,0,0,0,27.1,96496,409.69
Sat Sep 30 11:54:00 2023,0,0,0,0,27.1,96491,409.78
Sat Sep 30 11:54:01 2023,2841,0,0,0,27.1,96501,409.95
Sat Sep 30 11:54:01 2023,2837,0,0,0,27.1,96499,409.6
Sat Sep 30 11:54:01 2023,0,0,0,0,27.2,96504,409.08
Sat Sep 30 11:54:01 2023,0,0,0,0,27.2,96500,409.26
Sat Sep 30 11:54:02 2023,2835,0,0,0,27.3,96502,409.34
Sat Sep 30 11:54:02 2023,2839,0,0,0,27.3,96502,409.86
Sat Sep 30 11:54:02 2023,0,0,0,0,27.3,96508,409.86
Sat Sep 30 11:54:02 2023,0,0,0,0,27.3,96507,409.6
Sat Sep 30 11:54:02 2023,2838,0,0,0,27.3,96497,409.26
Sat Sep 30 11:54:03 2023,2838,0,0,0,27.3,96501,409.26
Sat Sep 30 11:54:03 2023,2838,0,0,0,27.4,96501,409.08
Sat Sep 30 11:54:03 2023,0,0,0,0,27.4,96508,409.34
Sat Sep 30 11:54:03 2023,0,0,0,0,27.4,96503,409.78
Sat Sep 30 11:54:03 2023,2838,0,0,0,27.4,96503,409.43
Sat Sep 30 11:54:04 2023,2835,0,0,0,27.5,96504,409.69
Sat Sep 30 11:54:04 2023,0,0,0,0,27.5,96511,409.08
Sat Sep 30 11:54:04 2023,0,0,0,0,27.6,96500,409.43
Sat Sep 30 11:54:04 2023,2841,0,0,0,27.6,96493,409.17
Sat Sep 30 11:54:05 2023,2847,0,0,0,27.6,96499,409.6
Sat Sep 30 11:54:05 2023,0,0,0,0,27.7,96499,409.34
Sat Sep 30 11:54:05 2023,0,0,0,0,27.7,96501,409.17
Sat Sep 30 11:54:05 2023,2847,0,0,0,27.7,96505,409.95
Sat Sep 30 11:54:05 2023,2839,0,0,0,27.7,96504,409.34
Sat Sep 30 11:54:06 2023,2838,0,0,0,27.8,96504,409.08
Sat Sep 30 11:54:06 2023,0,0,0,0,27.8,96499,410.04
Sat Sep 30 11:54:06 2023,0,0,0,0,27.8,96501,409.17
Sat Sep 30 11:54:06 2023,2833,0,0,0,27.8,96503,409.08
Sat Sep 30 11:54:06 2023,2838,0,0,0,27.8,96513,409.17
Sat Sep 30 11:54:07 2023,0,0,0,0,27.9,96503,409.08
Sat Sep 30 11:54:07 2023,0,0,0,0,27.9,96505,409.43
Sat Sep 30 11:54:07 2023,2839,0,0,0,27.9,96500,410.04
Sat Sep 30 11:54:07 2023,2842,0,0,0,27.9,96506,409.78
Sat Sep 30 11:54:09 2023,0,0,0,0,27.9,96503,409.43
Sat Sep 30 11:54:09 2023,0,0,0,0,27.9,96510,408.91
Sat Sep 30 11:54:09 2023,2838,0,0,0,27.9,96504,409.26
Sat Sep 30 11:54:09 2023,2841,0,0,0,28.0,96502,409.26
Sat Sep 30 11:54:09 2023,2839,0,0,0,28.0,96497,409.78
Sat Sep 30 11:54:10 2023,0,0,0,0,28.0,96515,409.52
Sat Sep 30 11:54:10 2023,0,0,0,0,28.0,96501,409.34
Sat Sep 30 11:54:10 2023,2838,0,0,0,28.0,96504,409.26
Sat Sep 30 11:54:10 2023,2841,0,0,0,28.0,96504,409.34
Sat Sep 30 11:54:10 2023,2839,0,0,0,28.0,96504,409.43
Sat Sep 30 11:54:11 2023,0,0,0,0,28.1,96503,408.91
Sat Sep 30 11:54:11 2023,0,0,0,0,28.1,96511,409.26
Sat Sep 30 11:54:11 2023,2839,0,0,0,28.1,96510,409.26
Sat Sep 30 11:54:11 2023,2843,0,0,0,28.1,96502,408.74
Sat Sep 30 11:54:11 2023,2842,0,0,0,28.1,96510,408.56
Sat Sep 30 11:54:12 2023,0,0,0,0,28.2,96507,409.34
Sat Sep 30 11:54:12 2023,2851,0,0,0,28.2,96501,409.43
Sat Sep 30 11:54:12 2023,2842,0,0,0,28.2,96500,409.34
Sat Sep 30 11:54:12 2023,2839,0,0,0,28.2,96506,409.52
Sat Sep 30 11:54:12 2023,2842,0,0,0,28.2,96507,409.0
Sat Sep 30 11:54:13 2023,0,0,0,0,28.2,96500,409.43
Sat Sep 30 11:54:13 2023,2835,0,0,0,28.3,96504,409.34
Sat Sep 30 11:54:13 2023,2841,0,0,0,28.3,96504,409.08
Sat Sep 30 11:54:13 2023,2841,0,0,0,28.3,96505,409.34
Sat Sep 30 11:54:13 2023,2842,0,0,0,28.3,96500,409.86
Sat Sep 30 11:54:14 2023,0,0,0,0,28.3,96499,409.52
Sat Sep 30 11:54:14 2023,2839,0,0,0,28.3,96505,409.86
Sat Sep 30 11:54:14 2023,2837,0,0,0,28.3,96494,409.43
Sat Sep 30 11:54:14 2023,2843,0,0,0,28.3,96506,409.34
Sat Sep 30 11:54:14 2023,2842,0,0,0,28.3,96503,409.43
Sat Sep 30 11:54:15 2023,0,0,0,0,28.3,96498,409.17
Sat Sep 30 11:54:15 2023,2842,0,0,0,28.3,96503,409.95
Sat Sep 30 11:54:15 2023,2841,0,0,0,28.4,96504,409.69
Sat Sep 30 11:54:15 2023,2842,0,0,0,28.4,96498,409.6
Sat Sep 30 11:54:15 2023,2839,0,0,0,28.4,96506,409.6
Sat Sep 30 11:54:16 2023,0,0,0,0,28.4,96501,409.43
Sat Sep 30 11:54:16 2023,2842,0,0,0,28.4,96499,409.69
Sat Sep 30 11:54:16 2023,2842,0,0,0,28.4,96503,409.78
Sat Sep 30 11:54:16 2023,2839,0,0,0,28.4,96500,409.78
Sat Sep 30 11:54:16 2023,2839,0,0,0,28.5,96503,409.08
Sat Sep 30 11:54:17 2023,2837,0,0,0,28.5,96511,409.78
Sat Sep 30 11:54:17 2023,2841,0,0,0,28.5,96505,409.6
Sat Sep 30 11:54:17 2023,2843,0,0,0,28.5,96502,409.34
Sat Sep 30 11:54:17 2023,2842,0,0,0,28.5,96502,408.91
Sat Sep 30 11:54:17 2023,0,0,0,0,28.5,96505,409.52
Sat Sep 30 11:54:18 2023,2843,0,0,0,28.5,96507,409.6
Sat Sep 30 11:54:18 2023,2842,0,0,0,28.5,96500,409.26
Sat Sep 30 11:54:18 2023,2842,0,0,0,28.5,96499,409.69
Sat Sep 30 11:54:18 2023,2844,0,0,0,28.5,96507,409.26
Sat Sep 30 11:54:18 2023,0,0,0,0,28.5,96507,408.82
Sat Sep 30 11:54:20 2023,2841,0,0,0,28.5,96503,409.26
Sat Sep 30 11:54:20 2023,2840,0,0,0,28.5,96505,409.26
Sat Sep 30 11:54:20 2023,2848,0,0,0,28.5,96509,409.86
Sat Sep 30 11:54:20 2023,2842,0,0,0,28.6,96503,409.78
Sat Sep 30 11:54:20 2023,0,0,0,0,28.6,96507,409.34
Sat Sep 30 11:54:21 2023,2839,0,0,0,28.6,96497,409.0
Sat Sep 30 11:54:21 2023,2845,0,0,0,28.6,96501,409.17
Sat Sep 30 11:54:21 2023,2843,0,0,0,28.6,96503,409.34
Sat Sep 30 11:54:21 2023,0,0,0,0,28.6,96504,408.91
Sat Sep 30 11:54:22 2023,2843,0,0,0,28.6,96499,409.08
Sat Sep 30 11:54:22 2023,2845,0,0,0,28.6,96505,409.43
Sat Sep 30 11:54:22 2023,2843,0,0,0,28.6,96506,409.52
Sat Sep 30 11:54:22 2023,0,0,0,0,28.6,96503,409.34
Sat Sep 30 11:54:23 2023,2843,0,0,0,28.7,96503,409.17
Sat Sep 30 11:54:23 2023,2839,0,0,0,28.7,96508,409.26
Sat Sep 30 11:54:23 2023,2842,0,0,0,28.7,96506,409.43
Sat Sep 30 11:54:23 2023,0,0,0,0,28.8,96506,409.26
Sat Sep 30 11:54:23 2023,0,0,0,0,28.8,96502,409.17
Sat Sep 30 11:54:24 2023,2841,0,0,0,28.8,96503,409.6
Sat Sep 30 11:54:24 2023,2843,0,0,0,28.8,96509,409.43
Sat Sep 30 11:54:24 2023,2842,0,0,0,28.8,96507,409.52
Sat Sep 30 11:54:24 2023,0,0,0,0,28.8,96507,409.34
Sat Sep 30 11:54:24 2023,0,0,0,0,28.8,96506,408.82
Sat Sep 30 11:54:25 2023,2839,0,0,0,28.8,96502,408.82
Sat Sep 30 11:54:25 2023,2845,0,0,0,28.8,96499,409.26
Sat Sep 30 11:54:25 2023,0,0,0,0,28.8,96505,408.74
Sat Sep 30 11:54:25 2023,0,0,0,0,28.8,96499,409.86
Sat Sep 30 11:54:26 2023,2848,0,0,0,28.8,96502,409.52
Sat Sep 30 11:54:26 2023,2845,0,0,0,28.8,96498,409.78
Sat Sep 30 11:54:26 2023,0,0,0,0,28.8,96504,409.34
Sat Sep 30 11:54:26 2023,0,0,0,0,28.8,96506,409.69
Sat Sep 30 11:54:27 2023,2844,0,0,0,28.8,96510,409.26
Sat Sep 30 11:54:27 2023,2841,0,0,0,28.8,96511,409.69
Sat Sep 30 11:54:27 2023,0,0,0,0,28.8,96504,409.0
Sat Sep 30 11:54:27 2023,0,0,0,0,28.8,96510,408.56
Sat Sep 30 11:54:27 2023,2845,0,0,0,28.8,96508,408.91
Sat Sep 30 11:54:28 2023,2843,0,0,0,28.8,96507,409.17
Sat Sep 30 11:54:28 2023,0,0,0,0,28.8,96513,409.0
Sat Sep 30 11:54:28 2023,0,0,0,0,28.8,96505,409.08
Sat Sep 30 11:54:28 2023,2843,0,0,0,28.8,96510,408.56
Sat Sep 30 11:54:29 2023,2845,0,0,0,28.7,96504,408.91
Sat Sep 30 11:54:29 2023,0,0,0,0,28.7,96510,408.82
Sat Sep 30 11:54:29 2023,0,0,0,0,28.7,96508,409.0
Sat Sep 30 11:54:29 2023,2845,0,0,0,28.7,96504,409.0
Sat Sep 30 11:54:31 2023,2845,0,0,0,28.6,96503,409.17
Sat Sep 30 11:54:31 2023,0,0,0,0,28.6,96510,408.91
Sat Sep 30 11:54:31 2023,0,0,0,0,28.7,96509,409.08
Sat Sep 30 11:54:31 2023,2841,0,0,0,28.7,96502,408.91
Sat Sep 30 11:54:31 2023,2843,0,0,0,28.7,96507,409.34
Sat Sep 30 11:54:32 2023,0,0,0,0,28.7,96512,409.08
Sat Sep 30 11:54:32 2023,0,0,0,0,28.7,96501,409.17
Sat Sep 30 11:54:32 2023,2845,0,0,0,28.6,96505,409.08
Sat Sep 30 11:54:32 2023,2845,0,0,0,28.7,96509,408.74
Sat Sep 30 11:54:33 2023,0,0,0,0,28.6,96510,409.0
Sat Sep 30 11:54:33 2023,0,0,0,0,28.6,96508,408.82
Sat Sep 30 11:54:33 2023,2842,0,0,0,28.6,96508,409.17
Sat Sep 30 11:54:33 2023,2842,0,0,0,28.5,96504,409.69
Sat Sep 30 11:54:33 2023,2842,0,0,0,28.5,96502,408.82
Sat Sep 30 11:54:34 2023,0,0,0,0,28.5,96504,409.43
Sat Sep 30 11:54:34 2023,0,0,0,0,28.4,96510,408.91
Sat Sep 30 11:54:34 2023,2844,0,0,0,28.4,96504,409.43
Sat Sep 30 11:54:34 2023,2843,0,0,0,28.4,96510,408.91
Sat Sep 30 11:54:34 2023,2844,0,0,0,28.4,96506,409.26
Sat Sep 30 11:54:35 2023,0,0,0,0,28.4,96511,409.43
Sat Sep 30 11:54:35 2023,0,0,0,0,28.4,96509,409.0
Sat Sep 30 11:54:35 2023,2839,0,0,0,28.3,96509,409.08
Sat Sep 30 11:54:35 2023,2843,0,0,0,28.3,96502,409.08
Sat Sep 30 11:54:35 2023,2843,0,0,0,28.3,96511,409.26
Sat Sep 30 11:54:36 2023,0,0,0,0,28.3,96507,409.17
Sat Sep 30 11:54:36 2023,2842,0,0,0,28.3,96510,408.74
Sat Sep 30 11:54:36 2023,2843,0,0,0,28.3,96503,409.34
Sat Sep 30 11:54:36 2023,2846,0,0,0,28.3,96505,408.48
Sat Sep 30 11:54:36 2023,2841,0,0,0,28.3,96511,409.0
Sat Sep 30 11:54:37 2023,0,0,0,0,28.3,96508,409.08
Sat Sep 30 11:54:37 2023,2843,0,0,0,28.4,96502,409.08
Sat Sep 30 11:54:37 2023,2846,0,0,0,28.4,96504,408.91
Sat Sep 30 11:54:37 2023,2877,0,0,0,28.4,96510,408.91
Sat Sep 30 11:54:37 2023,2843,0,0,0,28.4,96501,409.0
Sat Sep 30 11:54:38 2023,0,0,0,0,28.4,96503,409.26
Sat Sep 30 11:54:38 2023,2841,0,0,0,28.4,96500,409.34
Sat Sep 30 11:54:38 2023,2862,0,0,0,28.4,96502,409.69
Sat Sep 30 11:54:38 2023,2845,0,0,0,28.4,96500,409.6
